name,lat,lon,category
Tokyo Super,-33.9220515,151.2267242,supermarket
Tom Bass Sculpture Studio School,-33.8991504,151.1880494,school
Tom Chalmers Memorial Park,-33.705671,150.5263289,park
Tom Evans Fields,-34.0153958,151.052465,park
Tom Hanratty Reserve,-33.962722,151.131178,park
Tom Hunter Park,-33.68845,150.5569726,park
Tom Kenny Reserve,-33.9120231,151.1427554,park
Tom Uglys Point Reserve,-34.0007009,151.1151732,park
Tom Uren Park,-33.8479545,150.9602241,park
Tompson Reserve,-33.943122,150.9848411,park
Tonbridge Street Reserve,-33.9826896,151.1429862,park
Tong Li Asian Supermarket Castle Hill,-33.7329106,151.0062985,supermarket
Tong Li Supermarket,-33.9676769,151.1029662,supermarket
Tong Li Supermarket Cabramatta,-33.8943841,150.9384819,supermarket
Tonga Park,-33.7847862,150.9440086,park
Tongli,-33.7937316,151.1863203,supermarket
Tongli,-33.7053538,151.1003098,supermarket
Tongli Supermarket,-33.916686,151.0368333,supermarket
Tongli Supermarket,-33.9132301,151.1031471,supermarket
Tongli Supermarket,-33.8179745,151.0002157,supermarket
Tony Baker Reserve,-33.9574028,151.1505296,park
Tonyon Supermarket,-33.7918492,151.0796488,supermarket
Toogagal Reserve,-33.7958025,150.9442336,park
Toongabbie East Public School,-33.7972461,150.9800283,school
Toongabbie Reserve,-33.7890438,150.9509436,park
Toongabbie Road Reserve,-33.7932399,150.9397616,park
Top Ryde Park,-33.8130611,151.1045524,park
Topaz Park,-33.7875281,150.9217483,park
Topin Park,-33.9405048,150.9467959,park
Tote Park,-33.9046075,151.2098797,park
Towards Park,-33.9970531,150.8965447,park
Tower Street Mixed Business,-33.9579432,151.0113694,supermarket
Tower Street Public School,-33.9564692,151.0073567,school
Town Park,-33.9990985,150.7430625,park
Towra Spit Beach,-34.0034497,151.1640572,beach
Tracey Reserve,-33.9413628,151.004416,park
Trafalgar Park,-33.6590563,151.3120729,park
Trafalgar Reserve,-33.7686657,151.1069364,park
Tramantana Park,-33.9060572,150.8906884,park
Tredinnick Park,-34.032497,150.7453899,park
Treelands Reserve,-34.0142482,150.8671045,park
Treelands Walk,-34.0113259,150.8683903,park
Treelands Walk,-34.0054868,150.8675445,park
Tregear Public School,-33.7458856,150.7943193,school
Tregear Reserve,-33.7466845,150.7894665,park
Treloar Avenue Reserve,-33.9638231,151.070216,park
Trenerry Reserve,-33.9278776,151.2602869,park
Treuer Reserve,-33.9113021,151.0101241,park
Trewatha Park,-33.9367934,150.8923949,park
Triangle Park,-33.7525271,150.6928163,park
Trinity Avenue Playground,-33.8579395,151.2064262,park
Trinity Catholic College,-33.8502994,151.0300741,school
Trinity Catholic College Regents Park Campus,-33.87845,151.0278047,school
Trinity Catholic Primary School,-33.829053,150.7887945,school
Trinity Grammar School,-33.8993911,151.1308347,school
Trinity Grammar School,-33.8816444,151.0916117,school
Trins Asian Mart,-33.7505846,150.6910185,supermarket
Tripoli Avenue Park,-33.7673037,151.0492337,park
Tristram Road Reserve,-33.7504585,151.2584135,park
Trobriand Park,-33.9714926,150.9058677,park
Trotwood Reserve,-34.0895862,150.7950978,park
Tru'ò'ng Ly,-33.8840812,150.9261067,supermarket
Truman Reserve,-33.7307637,151.2648997,park
Truscott Street Public School,-33.7940998,151.1309028,school
Tuabilli Park,-33.7738887,150.8943769,park
Tucker Reserve,-33.9783799,151.0556803,park
Tucker Reserve,-33.9600345,150.8965166,park
Tucker Reserve,-33.9062717,151.0030423,park
Tuckwell Park,-33.7786135,151.1336631,park
Tudor Street Reserve,-33.8875062,151.2132347,park
Tudor Street Reserve,-33.8874861,151.2134021,park
Tully Reserve,-33.936668,150.9091092,park
Tumbalong Park,-33.8756923,151.2017197,park
Tunks Park,-33.8174923,151.2155571,park
Turimetta Beach,-33.6991808,151.3099208,beach
Turis Mini Market,-33.9332761,151.142585,supermarket
Turkeys Nest Reserve,-33.7007629,150.9424686,park
Turnbull Park,-33.6696085,150.6126014,park
Turnbull Reserve,-33.6623721,150.8957921,park
Turo Reserve,-33.5276968,151.3464879,park
Turon Avenue Reserve,-33.7519614,150.9758476,park
Turon Avenue Reserve,-33.7486308,150.977688,park
Tuross Close Reserve,-33.4654838,151.3866899,park
Turramurra High School,-33.7573528,151.1147672,school
Turramurra Memorial Park,-33.7257741,151.1315831,park
Turramurra North Public School,-33.7147252,151.1477974,school
Turramurra Public School,-33.7452557,151.1142976,school
Turramurra Village Park,-33.7331457,151.1287626,park
Turrella Reserve,-33.9278573,151.1421121,park
Turriell Bay Road Reserve,-34.0638066,151.1192051,park
Turrumburra Park,-33.810901,151.162488,park
Turruwul Park,-33.9193727,151.2040825,park
Tusculum Park,-33.9628529,150.9338509,park
Tweedie Park,-33.8904045,151.065748,park
Twickenham Avenue Reserve,-33.6937331,150.9592829,park
Twin Gums Reserve,-33.759219,150.9391634,park
Twin Willow Reserve,-33.7427707,150.9197167,park
Two Turners Reserve,-33.7813063,151.1666751,park
Tyagarah Park,-33.8238488,151.1150361,park
Tye Park,-33.8393287,151.2015073,park
Tynan Park,-33.8002591,151.0597087,park
Tyrell Park,-33.8629713,150.9324517,park
UTS Alumni Green,-33.8831483,151.2003404,park
Udaya Spice,-33.8094961,150.9717792,supermarket
Udaya Supermart,-33.8092744,150.9720117,supermarket
Ulolo Community Park,-33.6682517,151.0922402,park
Ultimo Public School,-33.8776785,151.1955854,school
Ultimo Pyrmont Supermarket,-33.8737683,151.1960375,supermarket
Ulundri Reserve,-33.7212707,151.003206,park
Umina Beach Public School,-33.5250222,151.3140485,school
Undercliffe Public School,-33.9240872,151.1385879,school
Undula Reserve,-33.7319221,151.2089364,park
Union Plaza,-33.8695411,151.1942011,park
Union Street Reserve,-33.902831,151.1809726,park
Unity Grammar College,-33.9450479,150.8027172,school
Unnamed beach (node/10290659574),-34.0449281,151.1115783,beach
Unnamed beach (way/1017723157),-33.6352525,151.3065507,beach
Unnamed beach (way/1019595135),-34.0079739,151.1898556,beach
Unnamed beach (way/1025699557),-33.6035003,151.2546748,beach
Unnamed beach (way/1044399246),-33.8535087,151.1623589,beach
Unnamed beach (way/1044399247),-33.85445,151.1633121,beach
Unnamed beach (way/1051990580),-33.5735545,151.2892316,beach
Unnamed beach (way/105577372),-33.955611,151.1956794,beach
Unnamed beach (way/105826278),-33.9558097,150.9839882,beach
Unnamed beach (way/111082026),-33.9809657,151.0040193,beach
Unnamed beach (way/1162801014),-33.9934082,151.1167284,beach
Unnamed beach (way/1174535653),-34.0213539,151.1858936,beach
Unnamed beach (way/1210173504),-34.0828721,151.1371335,beach
Unnamed beach (way/1210509130),-33.9846843,151.0587664,beach
Unnamed beach (way/1226442706),-33.8419166,151.1998137,beach
Unnamed beach (way/1226442725),-33.8459748,151.2018848,beach
Unnamed beach (way/1228781914),-33.8298106,151.0899003,beach
Unnamed beach (way/1241272373),-34.046378,151.0059005,beach
Unnamed beach (way/1244028243),-33.8554048,151.1872447,beach
Unnamed beach (way/1244028311),-33.8566598,151.1887034,beach
Unnamed beach (way/1245779076),-33.8593646,151.2582071,beach
Unnamed beach (way/1245779077),-33.8589587,151.2578159,beach
Unnamed beach (way/1249353993),-34.0586184,151.1492641,beach
Unnamed beach (way/1249353995),-34.0727805,151.1499125,beach
Unnamed beach (way/1249354309),-34.0692448,151.1566706,beach
Unnamed beach (way/1257037703),-34.0024372,151.2206931,beach
Unnamed beach (way/1259572541),-33.8468693,151.2060672,beach
Unnamed beach (way/1259572552),-33.8455415,151.2063278,beach
Unnamed beach (way/1269883163),-33.8484207,151.1654833,beach
Unnamed beach (way/1269883166),-33.8496185,151.1638538,beach
Unnamed beach (way/1269883167),-33.8495962,151.1642836,beach
Unnamed beach (way/1269883168),-33.8484953,151.1641776,beach
Unnamed beach (way/1269883169),-33.848462,151.1644333,beach
Unnamed beach (way/1269883173),-33.8479891,151.1655331,beach
Unnamed beach (way/1270322742),-33.8501703,151.1597969,beach
Unnamed beach (way/1270322754),-33.834516,151.1112878,beach
Unnamed beach (way/1270322755),-33.8351572,151.110585,beach
Unnamed beach (way/1272172939),-33.8402765,151.1476531,beach
Unnamed beach (way/1272469185),-33.9461817,151.1620023,beach
Unnamed beach (way/1272469186),-33.946051,151.161681,beach
Unnamed beach (way/1279812504),-33.9613809,151.2066752,beach
Unnamed beach (way/1281873844),-33.8581969,151.2156413,beach
Unnamed beach (way/1282460412),-33.8333042,151.0755677,beach
Unnamed beach (way/1297581025),-33.8014734,151.2453174,beach
Unnamed beach (way/1297581097),-33.795768,151.2373363,beach
Unnamed beach (way/1301528201),-33.8623008,151.1258632,beach
Unnamed beach (way/1308599108),-33.8474611,151.219338,beach
Unnamed beach (way/1312365319),-34.0153214,151.1258995,beach
Unnamed beach (way/1347310746),-33.7493762,151.1922985,beach
Unnamed beach (way/1354580845),-33.5809264,151.3248132,beach
Unnamed beach (way/1356144342),-33.7786354,151.2504684,beach
Unnamed beach (way/1358491241),-33.7481782,151.1919091,beach
Unnamed beach (way/1368371366),-33.8031814,151.2428475,beach
Unnamed beach (way/1368371384),-33.8022443,151.2434991,beach
Unnamed beach (way/1369925397),-33.8377825,151.2316884,beach
Unnamed beach (way/1395890899),-33.6590355,151.2989207,beach
Unnamed beach (way/1408467823),-33.7903552,151.0078705,beach
Unnamed beach (way/1427506674),-33.6024976,151.2367435,beach
Unnamed beach (way/1427953063),-33.5341876,151.1976858,beach
Unnamed beach (way/1427953064),-33.5338701,151.1975012,beach
Unnamed beach (way/1431419122),-33.6455909,151.2818867,beach
Unnamed beach (way/1445334307),-33.8496149,151.1828418,beach
Unnamed beach (way/1466430416),-33.8637562,151.1528931,beach
Unnamed beach (way/1468725392),-33.8417695,151.1944546,beach
Unnamed beach (way/1468725408),-33.8384767,151.1943037,beach
Unnamed beach (way/1484905068),-33.8472167,151.202625,beach
Unnamed beach (way/1484905072),-33.8480619,151.2032047,beach
Unnamed beach (way/1486294363),-33.847832,151.2030762,beach
Unnamed beach (way/1486475850),-33.8470107,151.2025309,beach
Unnamed beach (way/1495804337),-33.840508,151.2162128,beach
Unnamed beach (way/1496100352),-33.8556568,151.1911227,beach
Unnamed beach (way/1496100407),-33.8551975,151.1870575,beach
Unnamed beach (way/1496100408),-33.8552363,151.1871215,beach
Unnamed beach (way/1496100416),-33.8551333,151.1870181,beach
Unnamed beach (way/1496130540),-33.8537536,151.1733029,beach
Unnamed beach (way/1496130551),-33.8530843,151.17489,beach
Unnamed beach (way/1496130556),-33.8530586,151.1718658,beach
Unnamed beach (way/1496130557),-33.8531301,151.1714475,beach
Unnamed beach (way/1496130583),-33.8549692,151.1703632,beach
Unnamed beach (way/1496130596),-33.8550401,151.1709128,beach
Unnamed beach (way/1497017290),-33.842774,151.1731286,beach
Unnamed beach (way/1498418764),-33.8439415,151.1283411,beach
Unnamed beach (way/1498418782),-33.8438719,151.1292198,beach
Unnamed beach (way/1498418813),-33.8490762,151.1323417,beach
Unnamed beach (way/1498418846),-33.8522122,151.16107,beach
Unnamed beach (way/1500242197),-33.8371016,151.1614484,beach
Unnamed beach (way/1500242233),-33.8390634,151.170121,beach
Unnamed beach (way/1500242247),-33.837722,151.171881,beach
Unnamed beach (way/1500242253),-33.8360291,151.1798197,beach
Unnamed beach (way/1500242275),-33.8362589,151.1755111,beach
Unnamed beach (way/1500242281),-33.8374763,151.1778889,beach
Unnamed beach (way/1500242286),-33.8373595,151.1735051,beach
Unnamed beach (way/1500327658),-33.646704,151.2793446,beach
Unnamed beach (way/1501430940),-33.8000428,151.2678553,beach
Unnamed beach (way/1511442224),-33.8196278,151.2250973,beach
Unnamed beach (way/1511442236),-33.8187711,151.2258203,beach
Unnamed beach (way/1513974364),-34.0375291,151.1480491,beach
Unnamed beach (way/1517569054),-33.7677815,151.2003937,beach
Unnamed beach (way/1523479847),-33.6465449,151.2862406,beach
Unnamed beach (way/1523479849),-33.6452575,151.2857271,beach
Unnamed beach (way/1523479852),-33.6475226,151.2785933,beach
Unnamed beach (way/1524854748),-33.8136427,151.2321246,beach
Unnamed beach (way/1530968986),-33.8098825,151.2477596,beach
Unnamed beach (way/1531183931),-33.8323223,151.1140586,beach
Unnamed beach (way/1532996338),-33.8416846,151.2157135,beach
Unnamed beach (way/1534238683),-33.8412725,151.1824399,beach
Unnamed beach (way/1544749037),-33.8416843,151.1834079,beach
Unnamed beach (way/1549252095),-33.8074394,151.2833042,beach
Unnamed beach (way/1550449297),-34.029812,150.9203304,beach
Unnamed beach (way/1558738617),-33.702912,151.3036493,beach
Unnamed beach (way/173232423),-33.8425142,151.2812402,beach
Unnamed beach (way/176762317),-33.5586845,151.2511538,beach
Unnamed beach (way/176766944),-33.8074189,151.2523933,beach
Unnamed beach (way/179719797),-34.0053962,151.2163623,beach
Unnamed beach (way/179913208),-33.8457147,151.241789,beach
Unnamed beach (way/179913211),-33.8406852,151.2378063,beach
Unnamed beach (way/179913572),-33.8468398,151.2435636,beach
Unnamed beach (way/179913573),-33.8530016,151.2453529,beach
Unnamed beach (way/179913574),-33.8428304,151.2464001,beach
Unnamed beach (way/179913575),-33.8454903,151.2466827,beach
Unnamed beach (way/179913576),-33.848181,151.2443186,beach
Unnamed beach (way/179913579),-33.8517261,151.2473029,beach
Unnamed beach (way/179913580),-33.8532262,151.2456795,beach
Unnamed beach (way/179935738),-33.8053367,151.2470292,beach
Unnamed beach (way/179935739),-33.801553,151.2469411,beach
Unnamed beach (way/179935741),-33.8002938,151.2502051,beach
Unnamed beach (way/179935743),-33.8043906,151.2528044,beach
Unnamed beach (way/179935744),-33.8068332,151.2477277,beach
Unnamed beach (way/179935746),-33.8036743,151.2462891,beach
Unnamed beach (way/179951387),-33.7765265,151.2069207,beach
Unnamed beach (way/180522304),-33.8114247,151.2571973,beach
Unnamed beach (way/184972811),-33.5813273,151.2431283,beach
Unnamed beach (way/199299530),-33.8210519,151.2243691,beach
Unnamed beach (way/20653054),-33.990331,151.1188728,beach
Unnamed beach (way/207686211),-33.8341354,151.1663603,beach
Unnamed beach (way/223616875),-33.8624409,151.1605045,beach
Unnamed beach (way/23019501),-34.0702991,151.1567081,beach
Unnamed beach (way/243514378),-33.604469,151.2926138,beach
Unnamed beach (way/243514379),-33.6021099,151.2945224,beach
Unnamed beach (way/25830431),-33.8392437,151.2533783,beach
Unnamed beach (way/25830610),-33.8397025,151.2370189,beach
Unnamed beach (way/279680686),-33.844189,151.2072587,beach
Unnamed beach (way/279680687),-33.8443651,151.2069573,beach
Unnamed beach (way/291575791),-33.8407275,151.132797,beach
Unnamed beach (way/291575792),-33.8413765,151.1292171,beach
Unnamed beach (way/292519897),-33.838952,151.1881105,beach
Unnamed beach (way/292519898),-33.8397737,151.1894781,beach
Unnamed beach (way/292519900),-33.8377559,151.190734,beach
Unnamed beach (way/302028910),-33.9767624,151.0275666,beach
Unnamed beach (way/305534456),-33.7527817,151.194208,beach
Unnamed beach (way/314236405),-33.8718545,151.2474127,beach
Unnamed beach (way/34458501),-33.9473021,151.172012,beach
Unnamed beach (way/349356766),-33.4316721,150.8305385,beach
Unnamed beach (way/371494483),-33.7990298,151.2825489,beach
Unnamed beach (way/385073094),-34.1919216,150.7118109,beach
Unnamed beach (way/385776463),-33.9763037,151.2238761,beach
